id,name,castTime,minRange,maxRange,isPassive,isTalent,cooldown,costs
217996,Soul Rending,0.000000,0,0,1,1,0.000000,
268175,Void Reaver,0.000000,0,0,1,1,0.000000,
203782,Shear,0.000000,0,0,0,0,0.000000,
264002,Charred Flesh,0.000000,0,0,1,1,0.000000,
187827,Metamorphosis,0.000000,0,40,0,0,240.000000,
217832,Imprison,0.000000,0,20,0,0,45.000000,
264004,Gluttony,0.000000,0,0,1,1,0.000000,
263642,Fracture,0.000000,0,0,0,1,0.000000,
218612,Feed the Demon,0.000000,0,0,1,1,0.000000,
207666,Concentrated Sigils,0.000000,0,0,1,1,0.000000,
212084,Fel Devastation,0.000000,0,20,0,0,60.000000,FURY:50
202138,Sigil of Chains,0.000000,0,30,0,1,90.000000,
209281,Quickened Sigils,0.000000,0,0,1,1,0.000000,
188499,Blade Dance,0.000000,0,0,0,0,9.000000,FURY:35
179057,Chaos Nova,0.000000,0,0,0,0,60.000000,FURY:30
209258,Last Resort,0.000000,0,0,1,1,0.000000,
209400,Razor Spikes,0.000000,0,0,1,1,0.000000,
227174,Fallout,0.000000,0,0,1,1,0.000000,
198013,Eye Beam,0.000000,0,20,0,0,30.000000,FURY:30
207550,Abyssal Strike,0.000000,0,0,1,1,0.000000,
207684,Sigil of Misery,0.000000,0,30,0,0,90.000000,
183752,Disrupt,0.000000,0,10,0,0,15.000000,
263648,Soul Barrier,0.000000,0,0,0,1,30.000000,
188501,Spectral Sight,0.000000,0,0,0,0,30.000000,
198589,Blur,0.000000,0,0,0,0,60.000000,
185123,Throw Glaive,0.000000,0,30,0,0,0.000000,
232893,Felblade,0.000000,0,15,0,1,15.000000,
247454,Spirit Bomb,0.000000,0,0,0,1,0.000000,FURY:30
195072,Fel Rush,0.000000,0,0,0,0,1.000000,
203747,Mastery: Fel Blood,0.000000,0,0,1,0,0.000000,
207548,Agonizing Flames,0.000000,0,0,1,1,0.000000,
198793,Vengeful Retreat,0.000000,0,0,0,0,25.000000,
196055,Double Jump,0.000000,0,0,1,0,0.000000,
162794,Chaos Strike,0.000000,0,0,0,0,0.000000,FURY:40
202137,Sigil of Silence,0.000000,0,30,0,0,60.000000,
203513,Demonic Wards,0.000000,0,0,1,0,0.000000,
278326,Consume Magic,0.000000,0,30,0,0,10.000000,
227322,Flame Crash,0.000000,0,0,1,1,0.000000,
255260,Chaos Brand,0.000000,0,0,1,0,0.000000,
131347,Glide,0.000000,0,0,0,0,1.500000,
207739,Burning Alive,0.000000,0,0,1,1,0.000000,
204254,Shattered Souls,0.000000,0,0,1,0,0.000000,
207697,Feast of Souls,0.000000,0,0,1,1,0.000000,
317009,Sinful Brand,0,0,0,0,0,60,
323639,The Hunt,1,0,0,0,0,90,
306830,Elysian Decree,0,0,0,0,0,60,
329554,Fodder to the Flame,0,0,0,0,0,120,
258920,Immolation Aura,0.000000,0,0,0,0,30.000000,
204021,Fiery Brand,0,0,0,0,0,60,
203720,Demon Spikes,0,0,0,0,0,20,
189110,Infernal Strike,0,0,0,0,0,20,
320341,Bulk Extraction,0,0,0,0,1,90,
228477,Soul Cleave,0,0,0,0,0,0,FURY:30
204596,Sigil of Flame,0,0,0,0,0,30,
389958,Frailty,0,0,0,0,1,0,
389976,Vulnerability,0,0,0,0,1,0,
389985,Soulcrush,0,0,0,0,1,0,
207407,Soul Carver,0,0,0,0,1,60,
389220,Fiery Demise,0,0,0,0,1,0,
207771,Fiery Brand Dot,0,0,0,0,0,0,
